layer,label_idx,label,family,prec,recall,f1,mcc,bal_acc
6,300,left-of milk_1 alphabet_soup_1,left-of,0.0,0.0,0.0,0.0,0.5
6,301,left-of milk_1 basket_1,left-of,0.9668008048289738,1.0,0.9831202046035805,0.0,0.5
6,302,left-of milk_1 bbq_sauce_1,left-of,1.0,1.0,1.0,1.0,1.0
6,303,left-of milk_1 butter_1,left-of,1.0,0.9949706621961442,0.9974789915966387,0.995130530185517,0.997485331098072
6,304,left-of milk_1 chocolate_pudding_1,left-of,0.804358593363051,1.0,0.8915728794949218,0.0,0.5
6,305,left-of milk_1 cream_cheese_1,left-of,0.8783969256107603,0.9163802978235968,0.8969866853538893,0.746597292227645,0.8695901489117983
6,306,left-of milk_1 ketchup_1,left-of,0.0,0.0,0.0,0.0,0.5
6,307,left-of milk_1 orange_juice_1,left-of,1.0,0.27566807313642755,0.432194046306505,0.48246981165561803,0.6378340365682138
6,308,left-of milk_1 salad_dressing_1,left-of,0.8458864426419467,1.0,0.9165097300690521,0.0,0.5
6,309,left-of milk_1 tomato_sauce_1,left-of,0.9491803278688524,0.9314671814671814,0.9402403377720039,0.8732254725725813,0.9371252481717598
6,311,left-of orange_juice_1 basket_1,left-of,0.9529640137374944,1.0,0.9759155898769019,0.0,0.5
6,312,left-of orange_juice_1 bbq_sauce_1,left-of,1.0,1.0,1.0,1.0,1.0
6,313,left-of orange_juice_1 butter_1,left-of,0.9969924812030075,0.9275970619097587,0.9610436673310382,0.9255054950035754,0.9623338659969884
6,314,left-of orange_juice_1 chocolate_pudding_1,left-of,0.9889643463497453,0.5883838383838383,0.7378087397086763,0.6780796939592492,0.7921795352909904
6,315,left-of orange_juice_1 cream_cheese_1,left-of,0.0,0.0,0.0,0.0,0.5
6,316,left-of orange_juice_1 ketchup_1,left-of,0.0,0.0,0.0,0.0,0.5
6,317,left-of orange_juice_1 milk_1,left-of,0.9974937343358395,0.8958919527293191,0.9439667951378595,0.8970998477374137,0.9467892383658163
6,318,left-of orange_juice_1 salad_dressing_1,left-of,1.0,1.0,1.0,1.0,1.0
6,319,left-of orange_juice_1 tomato_sauce_1,left-of,0.0,0.0,0.0,0.0,0.5
6,320,left-of salad_dressing_1 alphabet_soup_1,left-of,1.0,0.4681647940074906,0.6377551020408163,0.5839744159993595,0.7340823970037453
6,321,left-of salad_dressing_1 basket_1,left-of,0.9574844995571302,1.0,0.9782805429864253,0.0,0.5
6,322,left-of salad_dressing_1 bbq_sauce_1,left-of,0.0,0.0,0.0,0.0,0.5
6,324,left-of salad_dressing_1 chocolate_pudding_1,left-of,1.0,0.7305171158048069,0.8442760942760943,0.7835572676448008,0.8652585579024035
6,325,left-of salad_dressing_1 cream_cheese_1,left-of,0.9679213002566296,0.8418898809523809,0.9005173099880621,0.7973894574706517,0.9025264728926934
6,326,left-of salad_dressing_1 ketchup_1,left-of,1.0,0.8799682034976153,0.9361522198731501,0.891875549421155,0.9399841017488076
6,327,left-of salad_dressing_1 milk_1,left-of,0.0,0.0,0.0,0.0,0.5
6,328,left-of salad_dressing_1 orange_juice_1,left-of,1.0,0.09429824561403509,0.17234468937875752,0.27366690381653774,0.5471491228070176
6,329,left-of salad_dressing_1 tomato_sauce_1,left-of,1.0,1.0,1.0,1.0,1.0
6,330,left-of tomato_sauce_1 alphabet_soup_1,left-of,0.9948822927328557,0.6603260869565217,0.7937933850551245,0.7335881205316457,0.8290882369434371
6,331,left-of tomato_sauce_1 basket_1,left-of,0.9577464788732394,1.0,0.9784172661870504,0.0,0.5
6,332,left-of tomato_sauce_1 bbq_sauce_1,left-of,0.9982502187226596,1.0,0.999124343257443,0.9980898998003548,0.9989648033126294
6,333,left-of tomato_sauce_1 butter_1,left-of,0.8368098159509203,0.8042452830188679,0.820204449789537,0.6950003516280353,0.8454303993951969
6,334,left-of tomato_sauce_1 chocolate_pudding_1,left-of,0.0,0.0,0.0,0.0,0.5
6,335,left-of tomato_sauce_1 cream_cheese_1,left-of,1.0,0.9737726967047747,0.9867120954003407,0.9811283290352575,0.9868863483523873
6,337,left-of tomato_sauce_1 milk_1,left-of,0.9392073874567142,0.9187053067369213,0.9288432267884322,0.8703934886009107,0.9343526533684606
6,338,left-of tomato_sauce_1 orange_juice_1,left-of,0.8303317535545024,1.0,0.9073019161056447,0.7806956609912253,0.8670133729569094
6,339,left-of tomato_sauce_1 salad_dressing_1,left-of,0.0,0.0,0.0,0.0,0.5
6,340,on-floor alphabet_soup_1,on-floor,0.926072697458322,1.0,0.9616175948918056,0.0,0.5
6,342,on-floor bbq_sauce_1,on-floor,0.963165905631659,1.0,0.9812374011474647,0.0,0.5
6,343,on-floor butter_1,on-floor,0.922495004282044,1.0,0.959685203058876,0.0,0.5
6,344,on-floor chocolate_pudding_1,on-floor,0.9207034865782165,1.0,0.958714859437751,0.0,0.5
6,345,on-floor cream_cheese_1,on-floor,0.9688876651982379,1.0,0.9841980142637393,0.0,0.5
6,346,on-floor ketchup_1,on-floor,0.9324511463302046,1.0,0.9650449876582531,0.0,0.5
6,347,on-floor milk_1,on-floor,0.9439494107502155,1.0,0.9711666420227709,0.0,0.5
6,348,on-floor orange_juice_1,on-floor,0.9372853516499925,1.0,0.9676275628179436,0.0,0.5
6,349,on-floor salad_dressing_1,on-floor,0.9403602007676409,1.0,0.9692635423006695,0.0,0.5
6,350,on-floor tomato_sauce_1,on-floor,0.9499856280540385,1.0,0.9743514150943396,0.0,0.5
6,352,right-of alphabet_soup_1 bbq_sauce_1,right-of,0.0,0.0,0.0,0.0,0.5
6,353,right-of alphabet_soup_1 butter_1,right-of,0.0,0.0,0.0,0.0,0.5
6,354,right-of alphabet_soup_1 chocolate_pudding_1,right-of,0.7695542472666106,1.0,0.8697718631178707,0.037439793740251665,0.5009107468123861
6,355,right-of alphabet_soup_1 cream_cheese_1,right-of,1.0,0.6184017595307918,0.7642129105322764,0.6900027115308509,0.8092008797653959
6,356,right-of alphabet_soup_1 ketchup_1,right-of,1.0,0.97984267453294,0.9898187236155948,0.9814559299263861,0.98992133726647
6,357,right-of alphabet_soup_1 milk_1,right-of,0.0,0.0,0.0,0.0,0.5
6,359,right-of alphabet_soup_1 salad_dressing_1,right-of,1.0,0.4677486475239284,0.6373688687269634,0.5836528058459368,0.7338743237619643
6,360,right-of alphabet_soup_1 tomato_sauce_1,right-of,0.9958847736625515,0.657608695652174,0.7921440261865794,0.7322677366688825,0.8279445025982279
6,361,right-of basket_1 alphabet_soup_1,right-of,0.9297622301175185,1.0,0.9636028891091913,0.0,0.5
6,362,right-of basket_1 bbq_sauce_1,right-of,0.9683409436834094,1.0,0.9839158676152181,0.0,0.5
6,363,right-of basket_1 butter_1,right-of,0.9517556380245504,1.0,0.9752815562381162,0.0,0.5
6,364,right-of basket_1 chocolate_pudding_1,right-of,0.9460043196544277,1.0,0.9722530521642619,0.0,0.5
6,365,right-of basket_1 cream_cheese_1,right-of,0.9650330396475771,1.0,0.9822054084349167,0.0,0.5
6,366,right-of basket_1 ketchup_1,right-of,0.9615325434682259,1.0,0.9803890806401004,0.0,0.5
6,367,right-of basket_1 milk_1,right-of,0.9668008048289738,1.0,0.9831202046035805,0.0,0.5
6,368,right-of basket_1 orange_juice_1,right-of,0.9529640137374944,1.0,0.9759155898769019,0.0,0.5
6,369,right-of basket_1 salad_dressing_1,right-of,0.9574844995571302,1.0,0.9782805429864253,0.0,0.5
6,370,right-of basket_1 tomato_sauce_1,right-of,0.9577464788732394,1.0,0.9784172661870504,0.0,0.5
6,371,right-of bbq_sauce_1 alphabet_soup_1,right-of,0.7138391588519466,1.0,0.8330293483667717,0.026611534504840714,0.5004960317460317
6,373,right-of bbq_sauce_1 butter_1,right-of,0.9715536105032823,0.3884514435695538,0.555,0.5175909554479865,0.6908172267664234
6,374,right-of bbq_sauce_1 chocolate_pudding_1,right-of,0.8899912459877444,0.9973839110529757,0.9406322282189669,0.8618584835548927,0.9191896358301572
6,375,right-of bbq_sauce_1 cream_cheese_1,right-of,0.0,0.0,0.0,0.0,0.5
6,376,right-of bbq_sauce_1 ketchup_1,right-of,0.7877138413685848,0.9443753884400249,0.85895986433013,0.6417833022580088,0.8005615416634324
6,377,right-of bbq_sauce_1 milk_1,right-of,1.0,1.0,1.0,1.0,1.0
6,378,right-of bbq_sauce_1 orange_juice_1,right-of,1.0,1.0,1.0,1.0,1.0
6,379,right-of bbq_sauce_1 salad_dressing_1,right-of,0.0,0.0,0.0,0.0,0.5
6,380,right-of bbq_sauce_1 tomato_sauce_1,right-of,0.9982502187226596,1.0,0.999124343257443,0.9980898998003548,0.9989648033126294
6,381,right-of butter_1 alphabet_soup_1,right-of,0.7667929727867723,1.0,0.8680054591538312,0.0,0.5
6,383,right-of butter_1 bbq_sauce_1,right-of,0.9992006394884093,0.896700143472023,0.945179584120983,0.9075529867834102,0.9480481393688618
6,384,right-of butter_1 chocolate_pudding_1,right-of,0.0,0.0,0.0,0.0,0.5
6,385,right-of butter_1 cream_cheese_1,right-of,0.8616298811544991,0.8880139982502188,0.8746230073244291,0.8227791473412471,0.9150343720365918
6,386,right-of butter_1 ketchup_1,right-of,1.0,0.008247422680412371,0.016359918200409,0.07962541168224507,0.5041237113402062
6,387,right-of butter_1 milk_1,right-of,1.0,0.9958088851634534,0.99790004199916,0.9959405689888248,0.9979044425817267
6,388,right-of butter_1 orange_juice_1,right-of,0.9970126960418223,0.9338929695697796,0.9644211666967673,0.9315360687839265,0.965481819826999
6,390,right-of butter_1 tomato_sauce_1,right-of,0.8370947886746,0.8018867924528302,0.8191126279863481,0.6935699613937935,0.8445353257518484
6,391,right-of chocolate_pudding_1 alphabet_soup_1,right-of,0.0,0.0,0.0,0.0,0.5
6,393,right-of chocolate_pudding_1 bbq_sauce_1,right-of,1.0,0.7815993121238177,0.8774131274131274,0.8195382495907615,0.8907996560619089
6,394,right-of chocolate_pudding_1 butter_1,right-of,0.9675620881905728,0.9235607160135462,0.945049504950495,0.8927548866001447,0.9460632656688557
6,396,right-of chocolate_pudding_1 ketchup_1,right-of,0.0,0.0,0.0,0.0,0.5
6,397,right-of chocolate_pudding_1 milk_1,right-of,0.804358593363051,1.0,0.8915728794949218,0.0,0.5
6,398,right-of chocolate_pudding_1 orange_juice_1,right-of,0.9721627408993576,0.6878787878787879,0.805678793256433,0.739827331827012,0.8379022422366076
6,399,right-of chocolate_pudding_1 salad_dressing_1,right-of,1.0,0.718135469774217,0.8359474353539635,0.7740565486398734,0.8590677348871085
6,400,right-of chocolate_pudding_1 tomato_sauce_1,right-of,0.0,0.0,0.0,0.0,0.5
6,401,right-of cream_cheese_1 alphabet_soup_1,right-of,0.8213173652694611,1.0,0.9018937401367702,0.7752929354518501,0.8659237958303379
6,403,right-of cream_cheese_1 bbq_sauce_1,right-of,1.0,1.0,1.0,1.0,1.0
6,404,right-of cream_cheese_1 butter_1,right-of,0.9632757987513771,0.9452252252252252,0.9541651509639869,0.8502131313778506,0.9302756100723925
6,405,right-of cream_cheese_1 chocolate_pudding_1,right-of,1.0,1.0,1.0,1.0,1.0
6,406,right-of cream_cheese_1 ketchup_1,right-of,1.0,0.09664948453608248,0.1762632197414806,0.275124185240907,0.5483247422680413
6,407,right-of cream_cheese_1 milk_1,right-of,0.8789126853377265,0.9166666666666666,0.8973927670311186,0.7476380809163083,0.8701333333333333
6,408,right-of cream_cheese_1 orange_juice_1,right-of,0.0,0.0,0.0,0.0,0.5
6,409,right-of cream_cheese_1 salad_dressing_1,right-of,0.9670474516695958,0.8188244047619048,0.886784850926672,0.7750174436988181,0.8909937347974553
6,410,right-of cream_cheese_1 tomato_sauce_1,right-of,1.0,0.991930060524546,0.9959486833220796,0.9941852155277036,0.995965030262273
6,411,right-of ketchup_1 alphabet_soup_1,right-of,0.0,0.0,0.0,0.0,0.5
6,413,right-of ketchup_1 bbq_sauce_1,right-of,0.8973666441593517,0.5743301642178047,0.700395256916996,0.5897064835978946,0.7640647781575345
6,414,right-of ketchup_1 butter_1,right-of,0.7590775269872424,1.0,0.8630404463040446,0.25499686433758045,0.542830540037244
6,415,right-of ketchup_1 chocolate_pudding_1,right-of,0.9975216852540273,0.9777327935222672,0.9875281128603558,0.9726525846039238,0.9873611283215952
6,416,right-of ketchup_1 cream_cheese_1,right-of,1.0,0.8025236593059937,0.8904445222261113,0.8241052375313691,0.9012618296529968
6,417,right-of ketchup_1 milk_1,right-of,0.0,0.0,0.0,0.0,0.5
6,418,right-of ketchup_1 orange_juice_1,right-of,0.0,0.0,0.0,0.0,0.5
6,419,right-of ketchup_1 salad_dressing_1,right-of,1.0,0.8799682034976153,0.9361522198731501,0.891875549421155,0.9399841017488076
6,421,right-of milk_1 alphabet_soup_1,right-of,0.9965831435079726,0.9988584474885844,0.9977194982896237,0.995122814608593,0.9974820147438594
6,424,right-of milk_1 butter_1,right-of,0.0,0.0,0.0,0.0,0.5
6,425,right-of milk_1 chocolate_pudding_1,right-of,0.0,0.0,0.0,0.0,0.5
6,426,right-of milk_1 cream_cheese_1,right-of,0.899818676337262,0.8281184814351272,0.8624809906582663,0.7787252673124837,0.883322105807967
6,427,right-of milk_1 ketchup_1,right-of,0.7942043222003929,1.0,0.8852997536271557,0.0,0.5
6,428,right-of milk_1 orange_juice_1,right-of,0.9987405541561712,0.8925154755205402,0.9426448736998514,0.8952497039731592,0.9456793687608485
6,429,right-of milk_1 salad_dressing_1,right-of,0.0,0.0,0.0,0.0,0.5
6,430,right-of milk_1 tomato_sauce_1,right-of,0.9352713178294574,0.9081671057583741,0.921519954172236,0.8576028935070308,0.9276595022462757
6,431,right-of orange_juice_1 alphabet_soup_1,right-of,1.0,1.0,1.0,1.0,1.0
6,433,right-of orange_juice_1 bbq_sauce_1,right-of,1.0,0.09544008483563096,0.17424975798644723,0.27463207506850723,0.5477200424178155
6,434,right-of orange_juice_1 butter_1,right-of,0.9506437768240343,0.9910514541387024,0.9704271631982475,0.9428247345993186,0.9717980792014007
6,435,right-of orange_juice_1 chocolate_pudding_1,right-of,0.8894303990252818,0.9380019274012207,0.9130706691682301,0.7769905093562748,0.8824487462471053
6,436,right-of orange_juice_1 cream_cheese_1,right-of,1.0,0.9838556505223172,0.9918621349928195,0.9862732591460507,0.9919278252611585
6,437,right-of orange_juice_1 ketchup_1,right-of,0.8270134753995613,1.0,0.9053173241852487,0.0,0.5
6,438,right-of orange_juice_1 milk_1,right-of,1.0,0.2841068917018284,0.4424972617743702,0.4902434175451116,0.6420534458509142
6,439,right-of orange_juice_1 salad_dressing_1,right-of,1.0,0.10087719298245613,0.18326693227091634,0.2832642679830719,0.5504385964912281
6,440,right-of orange_juice_1 tomato_sauce_1,right-of,0.8164026095060578,1.0,0.8989225243714726,0.7598854630640415,0.8536404160475484
6,441,right-of salad_dressing_1 alphabet_soup_1,right-of,0.7077547532578509,0.9972907886815171,0.8279395226789954,0.5624991582459128,0.7260268212040507
6,443,right-of salad_dressing_1 bbq_sauce_1,right-of,1.0,1.0,1.0,1.0,1.0
6,444,right-of salad_dressing_1 butter_1,right-of,1.0,1.0,1.0,1.0,1.0
6,445,right-of salad_dressing_1 chocolate_pudding_1,right-of,0.0,0.0,0.0,0.0,0.5
6,446,right-of salad_dressing_1 cream_cheese_1,right-of,0.0,0.0,0.0,0.0,0.5
6,447,right-of salad_dressing_1 ketchup_1,right-of,0.9047927461139896,1.0,0.9500170010200613,0.8950112065986171,0.9426677067082683
6,448,right-of salad_dressing_1 milk_1,right-of,0.8458864426419467,1.0,0.9165097300690521,0.0,0.5
6,449,right-of salad_dressing_1 orange_juice_1,right-of,1.0,1.0,1.0,1.0,1.0
6,450,right-of salad_dressing_1 tomato_sauce_1,right-of,0.0,0.0,0.0,0.0,0.5
6,451,right-of tomato_sauce_1 alphabet_soup_1,right-of,1.0,0.11645569620253164,0.20861678004535147,0.3074443926208845,0.5582278481012658
6,453,right-of tomato_sauce_1 bbq_sauce_1,right-of,0.0,0.0,0.0,0.0,0.5
6,454,right-of tomato_sauce_1 butter_1,right-of,0.8566629339305711,0.8955223880597015,0.8756617541851481,0.7076622299034728,0.8510113829943254
6,455,right-of tomato_sauce_1 chocolate_pudding_1,right-of,0.8113924050632911,1.0,0.8958770090845563,0.0,0.5
6,456,right-of tomato_sauce_1 cream_cheese_1,right-of,0.9979360165118679,0.9928131416837782,0.9953679876479671,0.9922822538830949,0.9957176283685856
6,457,right-of tomato_sauce_1 ketchup_1,right-of,1.0,1.0,1.0,1.0,1.0
6,458,right-of tomato_sauce_1 milk_1,right-of,0.9529610829103214,0.9060489060489061,0.9289130793336632,0.8528343728708115,0.9273692296948111
6,459,right-of tomato_sauce_1 orange_juice_1,right-of,0.0,0.0,0.0,0.0,0.5
6,460,right-of tomato_sauce_1 salad_dressing_1,right-of,1.0,1.0,1.0,1.0,1.0
6,461,grasped alphabet_soup_1,grasped,0.0,0.0,0.0,0.0,0.5
6,462,grasped bbq_sauce_1,grasped,0.0,0.0,0.0,0.0,0.5
6,463,grasped butter_1,grasped,0.0,0.0,0.0,0.0,0.5
6,464,grasped chocolate_pudding_1,grasped,0.0,0.0,0.0,0.0,0.5
6,465,grasped cream_cheese_1,grasped,0.0,0.0,0.0,0.0,0.5
6,466,grasped ketchup_1,grasped,0.0,0.0,0.0,0.0,0.5
6,467,grasped milk_1,grasped,0.0,0.0,0.0,0.0,0.5
6,468,grasped orange_juice_1,grasped,0.0,0.0,0.0,0.0,0.5
6,469,grasped salad_dressing_1,grasped,0.0,0.0,0.0,0.0,0.5
6,470,grasped tomato_sauce_1,grasped,0.0,0.0,0.0,0.0,0.5
6,471,should-move-towards alphabet_soup_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,472,should-move-towards bbq_sauce_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,473,should-move-towards butter_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,474,should-move-towards chocolate_pudding_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,475,should-move-towards cream_cheese_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,476,should-move-towards ketchup_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,477,should-move-towards milk_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,478,should-move-towards orange_juice_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,479,should-move-towards salad_dressing_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
6,480,should-move-towards tomato_sauce_1,should-move-towards,0.0,0.0,0.0,0.0,0.5
7,0,behind alphabet_soup_1 basket_1,behind,0.8848979591836734,0.9997694258704174,0.9388329544224315,0.8467216487840824,0.9052855851257489
7,1,behind alphabet_soup_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,2,behind alphabet_soup_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0
7,3,behind alphabet_soup_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0
7,4,behind alphabet_soup_1 cream_cheese_1,behind,1.0,0.9916036943744753,0.9957841483979764,0.9932024808835409,0.9958018471872376
7,5,behind alphabet_soup_1 ketchup_1,behind,1.0,0.934056007226739,0.9659037832788416,0.9559751957817892,0.9670280036133695
7,6,behind alphabet_soup_1 milk_1,behind,0.9731252709146078,0.9982214317474433,0.985513608428446,0.9733876748846253,0.9875865523049484
7,7,behind alphabet_soup_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0
7,8,behind alphabet_soup_1 salad_dressing_1,behind,0.9016968987712113,1.0,0.9483076923076923,0.8896549080893251,0.9388868679519826
7,9,behind alphabet_soup_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,10,behind basket_1 alphabet_soup_1,behind,1.0,0.7578692493946732,0.8622589531680441,0.8211459853405173,0.8789346246973366
7,11,behind basket_1 bbq_sauce_1,behind,0.8945303987796905,0.9956342469075916,0.9423783287419651,0.8405020026331187,0.8989205153622551
7,12,behind basket_1 butter_1,behind,1.0,0.8703775788244453,0.9306971904266389,0.8997862915667353,0.9351887894122226
7,13,behind basket_1 chocolate_pudding_1,behind,0.9990338164251208,0.4907451352634077,0.6581795035009548,0.6272289731957138,0.745258281917418
7,14,behind basket_1 cream_cheese_1,behind,0.8502815501821795,0.8394375408763898,0.8448247490538094,0.7332928466952213,0.865986007718271
7,15,behind basket_1 ketchup_1,behind,1.0,0.9153696498054474,0.9558151345860844,0.9385479679187337,0.9576848249027237
7,16,behind basket_1 milk_1,behind,1.0,0.6417135439203808,0.7817606747496046,0.7380144704868856,0.8208567719601905
7,17,behind basket_1 orange_juice_1,behind,1.0,0.34215804251905335,0.5098625224148237,0.4961233029706733,0.6710790212595267
7,18,behind basket_1 salad_dressing_1,behind,1.0,0.822898650985818,0.9028462998102467,0.8526630253281534,0.911449325492909
7,19,behind basket_1 tomato_sauce_1,behind,1.0,0.8708997893469757,0.9309956570693261,0.8825909109611788,0.9354498946734878
7,20,behind bbq_sauce_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
7,21,behind bbq_sauce_1 basket_1,behind,1.0,0.5156777616980222,0.6804583068109484,0.6492767072412808,0.7578388808490111
7,22,behind bbq_sauce_1 butter_1,behind,1.0,0.989648033126294,0.9947970863683663,0.9924323252822517,0.994824016563147
7,23,behind bbq_sauce_1 chocolate_pudding_1,behind,0.9733333333333334,0.271712158808933,0.4248302618816683,0.44506257371361935,0.6342841642878828
7,24,behind bbq_sauce_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0
7,25,behind bbq_sauce_1 ketchup_1,behind,1.0,0.9936585365853658,0.9968191827746513,0.9950060949394973,0.9968292682926829
7,26,behind bbq_sauce_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0
7,27,behind bbq_sauce_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0
7,28,behind bbq_sauce_1 salad_dressing_1,behind,0.9903320722992854,1.0,0.9951425554382259,0.9897078422637187,0.9945420028476507
7,29,behind bbq_sauce_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,30,behind butter_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
7,31,behind butter_1 basket_1,behind,0.9265816808309726,0.9891633064516129,0.9568503169185762,0.8988438935408241,0.9433966631007242
7,32,behind butter_1 bbq_sauce_1,behind,0.9914367269267365,1.0,0.9956999522216914,0.9863887421542272,0.9906832298136645
7,33,behind butter_1 chocolate_pudding_1,behind,0.9768196569309225,1.0,0.9882739212007504,0.9758843305674509,0.9874749498997997
7,34,behind butter_1 cream_cheese_1,behind,0.0,0.0,0.0,0.0,0.5
7,35,behind butter_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0
7,36,behind butter_1 milk_1,behind,1.0,0.3919491525423729,0.563165905631659,0.5609565517858103,0.6959745762711864
7,37,behind butter_1 orange_juice_1,behind,0.9673070441523425,0.9689399054692776,0.9681227863046045,0.9321311991723543,0.9660148538000878
7,38,behind butter_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0
7,39,behind butter_1 tomato_sauce_1,behind,0.9479638009049773,1.0,0.9732868757259001,0.9400127385762811,0.966064182958318
7,40,behind chocolate_pudding_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
7,41,behind chocolate_pudding_1 basket_1,behind,0.8398944358917968,0.9837712519319938,0.9061573140348795,0.75377720582228,0.8518856259659968
7,42,behind chocolate_pudding_1 bbq_sauce_1,behind,0.8145631067961165,1.0,0.8978063135366506,0.7171872171785958,0.8157260009647853
7,43,behind chocolate_pudding_1 butter_1,behind,1.0,0.2839506172839506,0.4423076923076923,0.47714576565385236,0.6419753086419753
7,44,behind chocolate_pudding_1 cream_cheese_1,behind,1.0,1.0,1.0,1.0,1.0
7,45,behind chocolate_pudding_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0
7,46,behind chocolate_pudding_1 milk_1,behind,0.9895536562203229,1.0,0.9947494033412888,0.9891472666683426,0.9943705220061412
7,47,behind chocolate_pudding_1 orange_juice_1,behind,0.9176770899808552,0.9886558954967343,0.9518451100446798,0.8890662966902556,0.9382653662620568
7,48,behind chocolate_pudding_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0
7,49,behind chocolate_pudding_1 tomato_sauce_1,behind,1.0,0.8062678062678063,0.8927444794952681,0.8573772480541224,0.9031339031339032
7,50,behind cream_cheese_1 alphabet_soup_1,behind,1.0,0.2009297520661157,0.33462365591397847,0.38410864620901053,0.6004648760330579
7,51,behind cream_cheese_1 basket_1,behind,1.0,0.3556547619047619,0.5246981339187706,0.5079389063088187,0.6778273809523809
7,52,behind cream_cheese_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,53,behind cream_cheese_1 butter_1,behind,0.9885675857431069,0.8239910313901345,0.8988077040660348,0.8384724885925471,0.9080820718644964
7,54,behind cream_cheese_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0
7,56,behind cream_cheese_1 milk_1,behind,1.0,0.023305084745762712,0.045548654244306416,0.13377706343475604,0.5116525423728814
7,57,behind cream_cheese_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0
7,58,behind cream_cheese_1 salad_dressing_1,behind,0.9809523809523809,0.9962797619047619,0.9885566629752677,0.9733349416178566,0.985369743427823
7,59,behind cream_cheese_1 tomato_sauce_1,behind,1.0,0.4076120319214242,0.5791539467945922,0.5600602953932338,0.7038060159607121
7,60,behind ketchup_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
7,61,behind ketchup_1 basket_1,behind,0.9108866442199776,1.0,0.9533654410900975,0.8733508015727688,0.9186808684965178
7,62,behind ketchup_1 bbq_sauce_1,behind,0.9777840269966255,1.0,0.9887672401535618,0.9702925579415472,0.9814292430653502
7,63,behind ketchup_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0
7,64,behind ketchup_1 chocolate_pudding_1,behind,1.0,0.4645048203330412,0.6343506882106523,0.6263728909456898,0.7322524101665207
7,65,behind ketchup_1 cream_cheese_1,behind,0.9970617042115573,1.0,0.9985286905345758,0.9961719645549539,0.9976415094339622
7,66,behind ketchup_1 milk_1,behind,1.0,1.0,1.0,1.0,1.0
7,68,behind ketchup_1 salad_dressing_1,behind,1.0,1.0,1.0,1.0,1.0
7,69,behind ketchup_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,70,behind milk_1 alphabet_soup_1,behind,1.0,0.25591586327782645,0.40753663642707605,0.45734058976679837,0.6279579316389132
7,71,behind milk_1 basket_1,behind,0.9120832448502867,1.0,0.9540204353620613,0.8776601573127523,0.9222681186631618
7,72,behind milk_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,73,behind milk_1 butter_1,behind,1.0,1.0,1.0,1.0,1.0
7,74,behind milk_1 chocolate_pudding_1,behind,1.0,1.0,1.0,1.0,1.0
7,75,behind milk_1 cream_cheese_1,behind,0.9221014492753623,1.0,0.9594721960414703,0.8987965706687197,0.9380403458213257
7,76,behind milk_1 ketchup_1,behind,1.0,1.0,1.0,1.0,1.0
7,77,behind milk_1 orange_juice_1,behind,1.0,1.0,1.0,1.0,1.0
7,79,behind milk_1 tomato_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,80,behind orange_juice_1 alphabet_soup_1,behind,1.0,1.0,1.0,1.0,1.0
7,81,behind orange_juice_1 basket_1,behind,0.9868181818181818,0.826103500761035,0.8993371996685998,0.8514421598796401,0.909488221257883
7,82,behind orange_juice_1 bbq_sauce_1,behind,1.0,1.0,1.0,1.0,1.0
7,83,behind orange_juice_1 butter_1,behind,1.0,0.7145575642245481,0.8335183129855716,0.7808208561488802,0.857278782112274
7,84,behind orange_juice_1 chocolate_pudding_1,behind,1.0,0.1200701139351446,0.21439749608763695,0.310333654085872,0.5600350569675723
